chunk_id,source_id,chunk_type,content_length,content_sha256
HJ_884_2018_P001,HJ_884_2018,parent,31,2636801f779dd13b8e814ba848fc597cfec03446b1181cf826e64725146e16fe
HJ_884_2018_P002,HJ_884_2018,parent,147,262021b0d3aefce13ecd350fa81c0cee8131d9c18c41562b308083bec19e6c01
HJ_884_2018_P003,HJ_884_2018,parent,9,7e0b2cad2ba2a9663a93318c855362b4539be7677e3d4c28358d724ca67244ea
HJ_884_2018_P004,HJ_884_2018,parent,109,75d8864bc88733ff72946962fadee20bb581d6a34e2c060c7b70c78bb1c01189
HJ_884_2018_P005,HJ_884_2018,parent,400,cbd710966ec2c594d1b8428e3edee4612ef854055e1d0134362707ccb99876be
HJ_884_2018_P006,HJ_884_2018,parent,15,a8b54740ccea6b7fa140021a9a24f753dc44b24d87b045b9134616a8a20d2bf4
HJ_884_2018_P007,HJ_884_2018,parent,670,fd1743950f3b464e67f94a00730c3fa11c85bb465cc3f381fd01a6b58ed55721
HJ_884_2018_P008,HJ_884_2018,parent,26,53fe582371e2d2e52da7940b536e574f3b776386952bfe8426c1a81c9911b4eb
HJ_884_2018_P009,HJ_884_2018,parent,1003,e2690e2510f0aa62278b625cbed7775f14283afa15af8127f8496371493d0fec
HJ_884_2018_P010,HJ_884_2018,parent,627,860eb6f0a8d0f5149c3dd73de381806047ae875ad7c554b0619e9c54eb5c1f2e
HJ_884_2018_P011,HJ_884_2018,parent,65,9301f1881e555f9e3a53087c47a810ba8016fca7171378cf41b7013b33dbcd95
HJ_884_2018_P012,HJ_884_2018,parent,522,23f29ec500f32e13f9a218a005aaea8bfa3d259c148daaf3fde28255e587adc5
HJ_884_2018_P013,HJ_884_2018,parent,74,4d6c71a4936e9319009a36f32786f1180c19bbce55c147229626089901fac246
HJ_884_2018_P014,HJ_884_2018,parent,88,fc4b5da6fc5bdaede0b75e88e0f626169916f9595cc44a0909ffe0f6138d87db
HJ_884_2018_P015,HJ_884_2018,parent,55,4f0f2ffc068f6845f2d51ef6fa74c0e993e9fd5da9f6bbf87a0b2cf18b482914
HJ_884_2018_P016,HJ_884_2018,parent,58,0ddc0c4481abd0cce11bf0496a528b794a48239b5797d2967019a7e13a6d3fd7
HJ_884_2018_P017,HJ_884_2018,parent,130,34d29474b73f3729522d8e639746b2503510bcaed2383ee1e91a2829e20fc6b4
HJ_884_2018_P018,HJ_884_2018,parent,12,a221e746c51b7eeb6c63b05aba310e2b5979fd5613a7423c033e8b6012a3b34d
HJ_884_2018_P019,HJ_884_2018,parent,122,21e5463222c08f83dee3877ba3b5325d4d4b467a27adb7514a59dc28ba6c136c
HJ_884_2018_P020,HJ_884_2018,parent,541,0c4f94499a43d9a7fb2d19a8bfb8834456a97f4aa8bfe23987cfe5dc343b5440
HJ_884_2018_P021,HJ_884_2018,parent,244,ab8d4986416e2df25e98eb4c98e1bf6c1cca1646596fd1d8d5dcbbfd2b00459c
HJ_884_2018_P022,HJ_884_2018,parent,651,3c76104cce9311d8021968637e697f9be4fcaa7dd7fb29e77c3486eafbdc8d54
HJ_884_2018_P023,HJ_884_2018,parent,5,19320801740cfca6809fd59bef0c56b3f124bcf45b3086d25d5285307fa94286
HJ_884_2018_P024,HJ_884_2018,parent,9,2cc5d0cba096eee7b9984a1cd41458c94c8cf12e3c30742e251efba3b2d0274d
HJ_884_2018_P025,HJ_884_2018,parent,2427,b64bde65bc24c0b46c0276037129da2e89ec82180496d3c865bfbaedbef8876d
HJ_884_2018_P026,HJ_884_2018,parent,2662,c182b8022a4ce01174a13f6d06f88ef682413f1f2ede3b17a3932d80b939e48b
HJ_884_2018_P027,HJ_884_2018,parent,3242,104ffe2ebad21b4fec0b2a046754d0bda4a2ccae7e86122699eb347f06bbadd2
HJ_884_2018_C001,HJ_884_2018,child,31,
HJ_884_2018_C002,HJ_884_2018,child,147,
HJ_884_2018_C003,HJ_884_2018,child,9,
HJ_884_2018_C004,HJ_884_2018,child,109,
HJ_884_2018_C005,HJ_884_2018,child,400,
HJ_884_2018_C006,HJ_884_2018,child,15,
HJ_884_2018_C007,HJ_884_2018,child,670,
HJ_884_2018_C008,HJ_884_2018,child,26,
HJ_884_2018_C009,HJ_884_2018,child,897,
HJ_884_2018_C010,HJ_884_2018,child,256,
HJ_884_2018_C011,HJ_884_2018,child,627,
HJ_884_2018_C012,HJ_884_2018,child,65,
HJ_884_2018_C013,HJ_884_2018,child,522,
HJ_884_2018_C014,HJ_884_2018,child,74,
