chunk_id,source_id,chunk_type,content_length,content_sha256
HJ_169_2018_P001,HJ_169_2018,parent,4,6b890cf5bb6fb6f994e327b807658ea22955422d9292b92098bc94cf1add7f64
HJ_169_2018_P002,HJ_169_2018,parent,4,15837bbde2ba75b75ab25965f9e6bd2f5f6c166fbc4aba20fbeec9cd440efe8d
HJ_169_2018_P003,HJ_169_2018,parent,52,8fa38d7c93dda5a5d3f1674e9faf67181a07ab781e44d26d71a87c2b7bdbff64
HJ_169_2018_P004,HJ_169_2018,parent,86,970cd320bfb56aef43c3723117dcfba32b652acfe8ccf7f7a8ed7a285167642f
HJ_169_2018_P005,HJ_169_2018,parent,41,c0f5adee617898516f65aa888b0e3acdd931fab32f20657bb394539b902c4f7d
HJ_169_2018_P006,HJ_169_2018,parent,15,89371f80141d62d284cb70eeef3c7f849fb65a3d98dae9825db01e06af4fcfdf
HJ_169_2018_P007,HJ_169_2018,parent,446,3f463ec998da2668819d4b30c6d0244f44aac4793885be346834a3489880eb49
HJ_169_2018_P008,HJ_169_2018,parent,592,5e700932625949a4b181d1e899736078429a264fab1a2967a8ac961157d7f925
HJ_169_2018_P009,HJ_169_2018,parent,16,76a98ef82ac0291f5922dedb1ebc3572440cf0320960af128c58ba055c0188ae
HJ_169_2018_P010,HJ_169_2018,parent,235,12c4e5953425b7c450918eb057a748e86aefc6d4357514773fc82c219f23e35e
HJ_169_2018_P011,HJ_169_2018,parent,450,f4b8122feee9598075ab95b2e489613ec1fe6679924447fe91a0ac2b5b7261a1
HJ_169_2018_P012,HJ_169_2018,parent,81,f4636cdf5062ae4114fd2b91b3466dbfb7e824ba6475c6e9274928cf216d9c27
HJ_169_2018_P013,HJ_169_2018,parent,106,56137251d509e0ed3593ca7306982a342dc8c81e5447ad815a6eebef0513dde8
HJ_169_2018_P014,HJ_169_2018,parent,113,14cfc335391c4367024bc8981f972f323398092211d191e373809adc78393ee8
HJ_169_2018_P015,HJ_169_2018,parent,73,7f6a0778632c72b2b2aa62b04c5a76872ed4017cbe39502ee698c0500f464edb
HJ_169_2018_P016,HJ_169_2018,parent,160,97b9372fa3293001066901f89c0874fdc687e94956f971e0c4b636509395a8af
HJ_169_2018_P017,HJ_169_2018,parent,6,1e2adc1e3db0eba7a9b5518b5dd49b32b726ef7f1745d4936d53b3fd07bf790c
HJ_169_2018_P018,HJ_169_2018,parent,120,624c6fc925a8b9d51f65f516f18e2d595f7277c1d775d0546bf658f2a2bb4031
HJ_169_2018_P019,HJ_169_2018,parent,125,e2aae8f89af79f01d51d378c6e906c145d56e0e48de45b515cd3bdd87cf55428
HJ_169_2018_P020,HJ_169_2018,parent,154,fcefc270d1398bb08fb74d0e8a966febbf31b921d90b7f190f9b5512cd9b2eb0
HJ_169_2018_P021,HJ_169_2018,parent,14,f8e63429f5edd613a4c5666d734fed5957047f7d1c93537fb91750c45496e1f1
HJ_169_2018_P022,HJ_169_2018,parent,286,3f549af473b9ccea09e63a9fad3fa5621fc45654d4dd34a5069b09c36780813a
HJ_169_2018_P023,HJ_169_2018,parent,742,14f8b64282f06cc750ec5e3eb40fbb373dc97e490e3c029b57d4986c48bc2411
HJ_169_2018_P024,HJ_169_2018,parent,405,324004ad3de56f83bc3a21114be1b2f74c6cbfe3adbcb9b58839001983a05fc6
HJ_169_2018_P025,HJ_169_2018,parent,8,a262e98ac21656c430e191e78f380b890fe95660b73acae11a6fad1977ff154d
HJ_169_2018_P026,HJ_169_2018,parent,70,b97d081ebc25dc9ec7239df9f76b19d256831cf49efd2d139eee5472af8b3ede
HJ_169_2018_P027,HJ_169_2018,parent,79,54b7cf92af13af0b538d4d966612589c8ece05b21102f0002879639861c3d654
HJ_169_2018_P028,HJ_169_2018,parent,12,c6346413f33b15b04795c2e47c7acfcb16af71e5ad893ea1ba59b8d857a3e1a7
HJ_169_2018_P029,HJ_169_2018,parent,616,6003dc5394326d544362b652a0bdaafcb82f94ed2adb0ce3bae17f35b06a3bb7
HJ_169_2018_P030,HJ_169_2018,parent,137,35c01501baf550d365a39e2c4ea53bbc6ce7c848bbc990f2ac6549964420c8ab
HJ_169_2018_P031,HJ_169_2018,parent,86,dd3c26b60419dcdb23da61f7a5f0b040985552f2f1b9177d58f7d533cb54c007
HJ_169_2018_P032,HJ_169_2018,parent,49,c8eb714c9dc43a2b5769b119016fcb1df2812e5bda24b9d03dc6ed40a43dca2d
HJ_169_2018_P033,HJ_169_2018,parent,8,e2b01e3c7a0eb6d9839b61b09c8ef9a201b93c6453f5d582f2be5c325a49df91
HJ_169_2018_P034,HJ_169_2018,parent,204,a78546ad0746c76f8bfa85f3427166d345eee6883b3ebd7c0f6146f02b9898cf
HJ_169_2018_P035,HJ_169_2018,parent,13,e91d3b1d1f9ef27c69d06bfaa101af854d5d666812b99b168d2728d95077e256
HJ_169_2018_P036,HJ_169_2018,parent,172,b868ed62afd5b383622b918a6f7cfa238446a528771b50f14c128c854ba5a888
HJ_169_2018_P037,HJ_169_2018,parent,353,032550d5fd6e9a9afb070ebd34ae12f66940f2a8c19e6eb5a12061933498af29
HJ_169_2018_P038,HJ_169_2018,parent,107,228319f6bef4df380ac15145b51437670e77d7c1fcc86194ed025baab5a29991
HJ_169_2018_P039,HJ_169_2018,parent,12,082868affb1945756daa3dc6b899a3f3305ab6db6a801155c92bd446e881fae3
HJ_169_2018_P040,HJ_169_2018,parent,14,7a926f4660bda6b60306b835bdbbad4513ea9d267807c7cb0eaadc612e84cd8a
HJ_169_2018_P041,HJ_169_2018,parent,102,74bc65634f3716c1699cf08d7448bfc01920aa6b64a60df16fbd6cef9392121f
HJ_169_2018_P042,HJ_169_2018,parent,459,7c7007adf65587008d3bb96241fb66b479d851cac23e55fc17b348415f8794de
HJ_169_2018_P043,HJ_169_2018,parent,10,8adc7845bc18866926291cc36ac2c0c02095f4d9b26e3ea1f56014380acc78cb
HJ_169_2018_P044,HJ_169_2018,parent,84,22ac6e71f80f36f4e41a0739a17e3770a74f703a3e8164a987b7dec9bbe62ee3
HJ_169_2018_P045,HJ_169_2018,parent,123,0d796ec7fb5f1dfbe537afa52a4706ac27a80ac059907654584feba838e0343d
HJ_169_2018_P046,HJ_169_2018,parent,276,d983248f38a4d93612f55e3f495ce1d8b141859eb130f1ae7d674965991608f5
HJ_169_2018_P047,HJ_169_2018,parent,94,0026d4959f7d0344a0a3edeb508b90243141dbcd10cd31b4028388070a9c6ae8
HJ_169_2018_P048,HJ_169_2018,parent,228,af5782db11ea1a646cdcb007187f3ea405bff100b1685b6f7ada7d678af53bba
HJ_169_2018_P049,HJ_169_2018,parent,99,f5c6cf82b4cd973d9dc0bab4ea95571576345532a65ce5db9217620677bdc010
HJ_169_2018_P050,HJ_169_2018,parent,11,b458a6b9e4e006c08c345ce99f70b4bdcaecaa4ae14cf4a4af5d78a60c44fca5
HJ_169_2018_P051,HJ_169_2018,parent,236,a420798c30db89e461f610da7ecfb69aa5e89268a3e7e605a1f913d761f8722d
HJ_169_2018_P052,HJ_169_2018,parent,267,78865bb36c700df261e41b1031c14c9f653e7580226418461c375eadf7ae0b7f
HJ_169_2018_P053,HJ_169_2018,parent,117,5d30210b90798ecf45db2e29074d6886808247d4f7ad1a7ef25bbda89010e697
HJ_169_2018_P054,HJ_169_2018,parent,351,e751800e0f717c8352cca03ec5b0cd3b2c4a124e57285910d52973bd73549d6b
HJ_169_2018_P055,HJ_169_2018,parent,207,e6225d93b96b722d12fab0741f3d58a87bb9d6f41a3a6956a9d38b78398970e4
HJ_169_2018_P056,HJ_169_2018,parent,290,c238f2063730d8570188ca4347b1125cbba147591cf236b8ed792856497edc46
HJ_169_2018_P057,HJ_169_2018,parent,83,66cf544a38f85073a1648746429400e87e78a0657aed4bc9714c274c7d1d0036
HJ_169_2018_P058,HJ_169_2018,parent,198,bce12cb033c013b77860d95646e3312b3da3622321e0aad96e458e87bdb40b96
HJ_169_2018_P059,HJ_169_2018,parent,33,4898f97b0cb1be249d1a45a699c829bdfeee77f46c17ad03a4f0bace75128097
HJ_169_2018_P060,HJ_169_2018,parent,176,33fdc4ec9557c5aafc1ff01d8cea91e5e1867a4eb5879c37c7317d54a309ee8c
HJ_169_2018_P061,HJ_169_2018,parent,171,b410583179b4a8e5047f66c1b3ebf5c423d0bc91376d8e6eb9ed6acb74e304d1
HJ_169_2018_P062,HJ_169_2018,parent,64,715af57c590c801861098f8d94d767f8bc0b48a700a55b8887e84e3936ddf50b
HJ_169_2018_P063,HJ_169_2018,parent,189,ce5f7bf56b24e947890cd6e76aad0f72120c44f76646e9e80293c424fc892c52
HJ_169_2018_P064,HJ_169_2018,parent,11,310ebfb1c8a68f2659786dd3ca3755e5194dbe6d010979f3f56100c49665ea58
HJ_169_2018_P065,HJ_169_2018,parent,146,c132f7259af3bef2eabe84be7954e430161b30f69ad0fc6b96e8565e3e59f3e6
HJ_169_2018_P066,HJ_169_2018,parent,775,9798deb3bb377b62947a82ade117d385a78521ea64bd74f28093a126c944d1d7
HJ_169_2018_P067,HJ_169_2018,parent,218,a602698b5822cd192a06b8d411f2df695faf35f369273125c2eed9f4692bfc8a
HJ_169_2018_P068,HJ_169_2018,parent,12,c50d0a7c1898004008460e51711ff14980b275f7618cbe6345b5cfe75a5f4bec
HJ_169_2018_P069,HJ_169_2018,parent,74,b3cebf704a726fc1ee63a1bffaa95e95fc6b0e5ee2c481fd9aab16a2abf61660
HJ_169_2018_P070,HJ_169_2018,parent,92,541233ca7045a5e218a580fc0d7946a82ea1e9c08a6594f96b69abb43471f2ec
HJ_169_2018_P071,HJ_169_2018,parent,125,cb076b42a16741188b23adc3bb48e1da174cbea29d68cf1c2df3bd2c9d0d1c22
HJ_169_2018_P072,HJ_169_2018,parent,127,6eb9c949ec07fb043d3157180ee1385c96959213a414c76edf51e7f796c2f0b4
HJ_169_2018_P073,HJ_169_2018,parent,21,6d690d015c20b6e91035d4732e1d00a49aaff56cf00c0d8820d80b6dedcc43a7
HJ_169_2018_P074,HJ_169_2018,parent,44,8f574949bcb5e3798ea782bdd7663f650b1496e0aa945ea5511e875b95d373e8
HJ_169_2018_P075,HJ_169_2018,parent,37,d26c5f765a3001cb2d199b5df8c592ed28a3851fbf49dea5c7aa3bea13817482
HJ_169_2018_P076,HJ_169_2018,parent,38,399212ec1f250bdbc955140d9c9e1122ea1b3ab1d6f71ffd85adcba8ff580c25
HJ_169_2018_P077,HJ_169_2018,parent,30,cbd0242421c69828d395832e5899745740865ec4e0778c61db2d867ef53d60da
HJ_169_2018_P078,HJ_169_2018,parent,62,8549266b25cacd90b4dfaee12a54d4dcd73f39b6cb4f86cd4bee8dd8633815a8
HJ_169_2018_P079,HJ_169_2018,parent,53,a0a83173492caeb3d3f285e85ede6e4e1b865af2c25db999a4c7159371298e6d
HJ_169_2018_P080,HJ_169_2018,parent,550,f8182c54c5febfe9709ced551c766929d69a25950cb3c96988d6e7a9a667bc62
HJ_169_2018_P081,HJ_169_2018,parent,17,b24d447c7f752c1f679317a1dc06a39739ea0f8b6a88f9506b7b3e1d0f4192fb
HJ_169_2018_P082,HJ_169_2018,parent,15,b033c9256d42fc621ec172b858fe5f51942b5414ac4c843edef29ef7e3c6ff29
HJ_169_2018_P083,HJ_169_2018,parent,2274,53019ed4c25383110a5eaa3646c1bd922c8506fb5899d6f170c5e56e16a4e87e
HJ_169_2018_P084,HJ_169_2018,parent,2839,85eaf2752b85d46892cdaf07ffa7c6a2b2c7dd221da05423f9fddd4100be00e3
HJ_169_2018_P085,HJ_169_2018,parent,2819,f29c94e225b0e14fd61bf0902a19afc41271aaa3fda012b77200a03d0c6db74f
HJ_169_2018_P086,HJ_169_2018,parent,2849,273be4d64f971125d0ce5a2a0a09f78f1a921a7f9a78a888908004190c6aac16
HJ_169_2018_P087,HJ_169_2018,parent,2862,4664390ee892852fe3a78341cbd198b0fb098461664816603868a8dc9e12c654
HJ_169_2018_P088,HJ_169_2018,parent,2850,d6b1186f3da02e025634a1b1f3262da78c7f64152b6f5f082ce61f78736713f2
HJ_169_2018_P089,HJ_169_2018,parent,2817,862d76a76c01970e4567db74ce75c45e1c0ca46b3e0828997a1104496e2c8c47
HJ_169_2018_P090,HJ_169_2018,parent,2899,1a19b94083fbcac5798f5e127afa70be26cd07ea19b9694ad39700c7aa0e975a
HJ_169_2018_P091,HJ_169_2018,parent,3085,f96d3b2c2676475dd00c0ff305819c97f53eccd7c231f9ee3fccce1597444722
HJ_169_2018_P092,HJ_169_2018,parent,468,3c11b6ebde277a5aa211f5c3207281572193e7b0a4a1309cb9e08e1cc9492e75
HJ_169_2018_P093,HJ_169_2018,parent,17,0f8804b5c2fb190f06944123259ea44c688746a611f6175ca35c86ac14cd43ad
HJ_169_2018_P094,HJ_169_2018,parent,20,0e84afb03ddf39462dbfebcf81b967eca524fe69238f08ad2b6cea5b0417f4ee
HJ_169_2018_P095,HJ_169_2018,parent,23,88ee5ac04319a4fb6dccbd28a85e9f1b47d8f6e42b07ef5c8f3241aaf9a60ca2
HJ_169_2018_P096,HJ_169_2018,parent,544,0ec8ed3934a939fc5bec9b33ba069b732902a9525fab8aacd84de6ed4d536707
HJ_169_2018_P097,HJ_169_2018,parent,954,cc6730090f66253a43e7066a9a43b915e0827eade195e381bab7a8f561df16b6
HJ_169_2018_P098,HJ_169_2018,parent,516,543d85fc54b2c078926c75d50bf29e409f106dbfc1e9dde61e48a6e362075535
HJ_169_2018_P099,HJ_169_2018,parent,6,343030ace84bc1fd2a0fdabf94e1a8032b813093136eaae1e104a1912411af11
HJ_169_2018_P100,HJ_169_2018,parent,9,3d8494c0055e58b2cf6ebf33e824ec781d498e5dceae26d64e2058661afdd403
HJ_169_2018_P101,HJ_169_2018,parent,14,c536b36a6c7bcfe1cf5c562031d887005219bf8727b98bc1132296315fbe4119
HJ_169_2018_P102,HJ_169_2018,parent,626,e259a71240d261bd0ecefd03b2a90404935e547ef1a6d2a5953be8a81dc3da6c
HJ_169_2018_P103,HJ_169_2018,parent,1537,43355316b1868aa014a1a4ad5b368bfcfbb40860057958b30eb28510f0f79875
HJ_169_2018_P104,HJ_169_2018,parent,1393,a986d707b70d2dae4fc55362ac31ccba753e99ed8c98d7f9746e0fb85b101825
HJ_169_2018_P105,HJ_169_2018,parent,1405,1d4c5746d3bd847ab02f0de366ea818b0a3686c4491d81d64e3bcbdcb1a39b66
HJ_169_2018_P106,HJ_169_2018,parent,21,1e1590eda258ccd294c2594423e6e1dcb4db78543f673591e19e027d517df207
HJ_169_2018_P107,HJ_169_2018,parent,13,170c5eaceec5bb2f1621856e73d8a6c4ccdb61229a29fd77ac24dbdc426f973c
HJ_169_2018_P108,HJ_169_2018,parent,731,8660ab06795426bdd0b77d2a4cb10307528fdca83c55343b1cc3a850fb6250cc
HJ_169_2018_P109,HJ_169_2018,parent,1051,fe938853a12665cf0e04d23ddfd736571a6118a08479ce970d80764fbc0600f3
HJ_169_2018_P110,HJ_169_2018,parent,1015,d5840b61fda6b1a473c62f6bf785d77d94eb14db023a797701ccbc77ab3d8f69
HJ_169_2018_P111,HJ_169_2018,parent,60,e31738708e784ce2f2b0c6542510a9ee8e0bcca7b1bbc76391a81caa3d572fde
HJ_169_2018_P112,HJ_169_2018,parent,477,9cc05bba0a0f56588b731b060562c8dcbc6068bfe364228516cd7aff216b8844
HJ_169_2018_P113,HJ_169_2018,parent,818,7530c102617918b0178d51ff241c5d7af69d9880163bbb23a94ed52727192c68
HJ_169_2018_P114,HJ_169_2018,parent,739,4d6c33c56890b72d96705756414a63543ea828d338d6b9cea8ed9f9f05b324f3
HJ_169_2018_P115,HJ_169_2018,parent,272,78a8fbe5a71be45bb764c40d579c6915ab3ffc951b8486ae7b99e9071cca3e33
HJ_169_2018_P116,HJ_169_2018,parent,1097,863a2bca349f4f700afe25b3c5d61fc29a66d2a33146f199cdfbb2d3ab31d5da
HJ_169_2018_P117,HJ_169_2018,parent,21,46428835fc9fc9df809ff6a25244d20e3938f0945ae823cdef9c57f0ac6a2e6e
HJ_169_2018_P118,HJ_169_2018,parent,233,df7498528e67acc4cc7ee06100d45a2bb6097db92dd4ed97667786f7739c4dcf
HJ_169_2018_P119,HJ_169_2018,parent,166,5ff9de2b55d4cdc5cdea992030e40bdadee13c7377fc9f6a0c3affccc92e27e4
HJ_169_2018_P120,HJ_169_2018,parent,6,e7d84e9b0f1bb04c550a0f346a38ad75c2b24cd576d42cdad973a41ee06fc3ce
HJ_169_2018_P121,HJ_169_2018,parent,9,3d8494c0055e58b2cf6ebf33e824ec781d498e5dceae26d64e2058661afdd403
HJ_169_2018_P122,HJ_169_2018,parent,12,b2677746345f13c12a0b27f326f15ecbd1641fb0cc1cc5603d03ff9358ae0708
HJ_169_2018_P123,HJ_169_2018,parent,167,8754036f19b28c9bd6d4cf0595d67949b339017fbb2485ce51c728c4892c0634
HJ_169_2018_P124,HJ_169_2018,parent,138,9fa0134d36d67488cc994426e43bc97b2a8dc7657e65c195773915c306304d1a
HJ_169_2018_P125,HJ_169_2018,parent,12,a6c5bacbe71cd18d2ef5e3ed7bc468bbd0a03184087a8030f9f44a9b998f4253
HJ_169_2018_P126,HJ_169_2018,parent,12,43453f2e1905d630dd7f0b8325681e6f24e3ed19c8d16fb63b5227ba07e6701c
HJ_169_2018_P127,HJ_169_2018,parent,1312,8f37df9e6de741724ff7ae19047df6bea3565f2efe2745396ef5fbb40b1042eb
HJ_169_2018_P128,HJ_169_2018,parent,227,c95de979bd6dc57d4f9d54926e313a8357a586cf6aa1036c35f2f87e33ef5580
HJ_169_2018_P129,HJ_169_2018,parent,93,2769336eedf4512f8557221fbfa596baee8a7fcd1999c0f2de7e0857448a7106
HJ_169_2018_P130,HJ_169_2018,parent,10,e7b31e99b1eb617823cf2d5ca0224af6874011bc650b311c89c7a7bae503d188
HJ_169_2018_P131,HJ_169_2018,parent,950,855ba4032dcad263aac337195a8f9cb3810f39d253f69f8dc23e18ae321f0487
HJ_169_2018_P132,HJ_169_2018,parent,65,6fc0a7026843d8a0df6fb4115d92ad208a9ba806cb9902a6868cd0d2b18afe82
HJ_169_2018_P133,HJ_169_2018,parent,89,778cfddb4edc8283ea0b58c942c71274ef1b0ac34e29bcd3f63d294e8e7ccda9
HJ_169_2018_P134,HJ_169_2018,parent,28,5307b348be6c856a633069eb29fe76471fd6ba9729ed77e179cfc6207be10f82
HJ_169_2018_P135,HJ_169_2018,parent,2860,4f4523f3cf35bca504a35bbc6e5c4dd8e48d67aa15cf22155a3fa77b9ecd2644
HJ_169_2018_P136,HJ_169_2018,parent,3402,29a49f2f7cf1ba6ba6becfe0be7a20cc622bd31ed0f9c2a72ddd69a2df3ba849
HJ_169_2018_P137,HJ_169_2018,parent,3371,54ca5353c22572b6796e91c83aecb19995a3f40332ff473224ecda3534007def
HJ_169_2018_P138,HJ_169_2018,parent,3390,ddda50437cfc9a9c499af728f9e61ecf0640c645e784e471359fe6997ef9c421
HJ_169_2018_P139,HJ_169_2018,parent,3413,9fc0b9257a541315081b660ab12dbce2930fe23552d7319d823bbcadc72c83d3
HJ_169_2018_P140,HJ_169_2018,parent,3471,66ee469a28c954c19da42caac3142d42525d1e5e9dff076b8c7f21918e506cfa
HJ_169_2018_P141,HJ_169_2018,parent,3430,cd173170611cc8439b2f47c54d148fc341ef33755480df710670f9022b75b1e3
HJ_169_2018_P142,HJ_169_2018,parent,1127,1c14b8c55d1c9f323f2b4351215e92c57bfd19a234e6a54f83b5e9300885ce73
HJ_169_2018_P143,HJ_169_2018,parent,97,273fb08452e71324e85f7d244dc48779db1aa4c55be805a7c20b9d82426601aa
HJ_169_2018_P144,HJ_169_2018,parent,17,e8263c8fa07c34905c5989ae915f4c5bf9c6a728dc55731d3ba2693ef1e32c3a
HJ_169_2018_P145,HJ_169_2018,parent,2540,dccba4eb1ca1858371f32cc2c92b5f1c2413742fd0ee0e9ab2a0d05aebe6bdfc
HJ_169_2018_P146,HJ_169_2018,parent,1495,90dd1da5e2748ada31801d10ed2d46e428ff56f9db54074ac435fd7474d4dafc
HJ_169_2018_P147,HJ_169_2018,parent,6,f981596f8da4255a7a56e268737ae3b7ed8a9084be00d3ab8d46b0f84a2c57c2
HJ_169_2018_P148,HJ_169_2018,parent,9,3d8494c0055e58b2cf6ebf33e824ec781d498e5dceae26d64e2058661afdd403
HJ_169_2018_P149,HJ_169_2018,parent,12,afdfbf7b32913f5a6c42d15d9c6aa1cde2949a561bf31c1b143741c2799ccfd6
HJ_169_2018_P150,HJ_169_2018,parent,12,09427ff743a0c2bfed4924467f044a0f3929e0ea7cc3fd612accad5c192fff07
HJ_169_2018_P151,HJ_169_2018,parent,58,c21002e4fc254cc88c80ac7c074a18ef75bd8520def563c5193d199ef30b275e
HJ_169_2018_P152,HJ_169_2018,parent,31,06dea7eeedc8c12b655c7103e85395ae46670613d4a4965a2d78ea246a851f86
HJ_169_2018_P153,HJ_169_2018,parent,44,53fe58eefaaa5411d6ae1c6417e21de1a34b5ba1b8e3a20cdb958c505114f874
HJ_169_2018_P154,HJ_169_2018,parent,65,f686cf629cae8a756408b216f61572ff5d24a64b1d4e4f7d7044002b5c7d3c92
HJ_169_2018_P155,HJ_169_2018,parent,774,be2308b0ac1151401d718a4ce81b6b07893f7a357e6ff6a1014ffc3d18915299
HJ_169_2018_P156,HJ_169_2018,parent,12,2cfdf746edce65a9abbdd8b006b9c67022369f79865903d3a28d408de44686aa
HJ_169_2018_P157,HJ_169_2018,parent,2818,44e8a86bbd9278788a5252750d27be9ebb8fa30b3bba05277f868d5ce8708cf2
HJ_169_2018_P158,HJ_169_2018,parent,550,361a4eb538da4db9885fc0bb6397baaa8bc01bf833199c9cb80ee70723ea618a
HJ_169_2018_P159,HJ_169_2018,parent,434,7bd2cc66eb284e13d6aa5480e186be0938846b6e486ea97d2879d686812d2d79
HJ_169_2018_P160,HJ_169_2018,parent,1220,d6d29a052e1e1f2759e0c69ce10d5e8df6e767dc5387dca0322b6dabe92ae1db
HJ_169_2018_P161,HJ_169_2018,parent,2570,e941afe3d9146c11eea90f3835658f30a39f2b014f9526de76844de1f25b8840
HJ_169_2018_P162,HJ_169_2018,parent,726,99405fa16cf358c8e997ff458654cb86e442dff14aae20d235eb7a8c0c2699a3
HJ_169_2018_P163,HJ_169_2018,parent,6,44e8d4d4a9d15e7de7e4814b671558fdbf1fbb1bf18219b4f8e44b186f838eb3
